ear,head_pose,mouth_ratio,label,source
0.162375,0.00016,0.02855,1,Frustrated
0.165577,0.00447,0.006185,1,Frustrated
0.158961,0.003622,0.010441,1,Frustrated
0.193226,0.002469,0.0254,1,Frustrated
0.208929,0.005412,0.019754,1,Frustrated
0.215154,0.010779,0.070679,1,Frustrated
0.236225,0.010821,0.071753,1,Frustrated
0.202323,0.017235,0.259358,1,Frustrated
0.219039,0.015946,0.297967,1,Frustrated
0.222179,0.019259,0.25855,1,Frustrated
0.250138,0.005353,0.254714,1,Frustrated
0.243407,0.014989,0.260962,1,Frustrated
0.252602,0.009754,0.262663,1,Frustrated
0.267634,0.011905,0.2619,1,Frustrated
0.257247,0.013977,0.235934,1,Frustrated
0.244973,0.019708,0.249212,1,Frustrated
0.233643,0.020341,0.232533,1,Frustrated
0.253659,0.021859,0.244385,1,Frustrated
0.24949,0.02468,0.235851,1,Frustrated
0.261154,0.022559,0.248073,1,Frustrated
0.257953,0.014618,0.180707,1,Frustrated
0.255431,0.022763,0.037728,1,Frustrated
0.250111,0.018776,0.047067,1,Frustrated
0.247381,0.023625,0.049437,1,Frustrated
0.23484,0.030441,0.069105,1,Frustrated
0.224234,0.030749,0.037361,1,Frustrated
0.254934,0.023776,0.036881,1,Frustrated
0.251451,0.023948,0.032426,1,Frustrated
0.231418,0.024027,0.032126,1,Frustrated
0.247609,0.018913,0.002898,1,Frustrated
0.234853,0.041479,0.012529,1,Frustrated
0.245161,0.020971,0.006406,1,Frustrated
0.22715,0.01089,0.005028,1,Frustrated
0.222272,0.018913,0.006932,1,Frustrated
0.234748,0.025429,0.002819,1,Frustrated
0.234815,0.034469,0.005253,1,Frustrated
0.235014,0.021425,0.009629,1,Frustrated
0.223472,0.025167,0.004865,1,Frustrated
0.20943,0.028412,0.007834,1,Frustrated
0.242103,0.023247,0.003054,1,Frustrated
0.236267,0.016621,0.004431,1,Frustrated
0.240562,0.021904,0.001827,1,Frustrated
0.237841,0.015258,0.004578,1,Frustrated
0.238909,0.024226,0.004065,1,Frustrated
0.228434,0.017993,0.002539,1,Frustrated
0.214347,0.018008,0.002466,1,Frustrated
0.205299,0.023739,0.003354,1,Frustrated
0.213064,0.018044,0.00184,1,Frustrated
0.220712,0.008665,0.004914,1,Frustrated
0.215423,0.019761,0.003699,1,Frustrated
0.222809,0.017071,0.008182,1,Frustrated
0.20643,0.018929,0.006478,1,Frustrated
0.224551,0.019881,0.031153,1,Frustrated
0.102575,0.027244,0.008807,1,Frustrated
0.155691,0.014802,0.00755,1,Frustrated
0.217368,0.007029,0.004987,1,Frustrated
0.205066,0.000501,0.010815,1,Frustrated
0.217955,0.003951,0.001514,1,Frustrated
0.131559,0.021505,0.004599,1,Frustrated
0.113389,0.012762,0.008187,1,Frustrated
0.106034,0.002834,0.007753,1,Frustrated
0.213529,0.003752,0.001536,1,Frustrated
0.219787,0.004993,0.006159,1,Frustrated
0.217573,0.011083,0.009638,1,Frustrated
0.213672,0.008051,0.005073,1,Frustrated
0.217799,9.9e-05,0.00946,1,Frustrated
0.224134,0.007643,0.00692,1,Frustrated
0.233899,0.004734,0.006043,1,Frustrated
0.230464,0.001041,0.008365,1,Frustrated
0.254895,0.00437,0.00735,1,Frustrated
0.236261,0.004596,0.00606,1,Frustrated
0.239154,0.003908,0.006528,1,Frustrated
0.232766,0.008427,0.006602,1,Frustrated
0.242133,0.00725,0.006179,1,Frustrated
0.224472,0.0016,0.009042,1,Frustrated
0.230935,0.003088,0.009022,1,Frustrated
0.245413,0.006297,0.004548,1,Frustrated
0.240259,0.001748,0.015257,1,Frustrated
0.253913,0.001981,0.026733,1,Frustrated
0.253483,0.002392,0.038808,1,Frustrated
0.244935,0.003597,0.039157,1,Frustrated
0.236348,0.012499,0.010377,1,Frustrated
0.238207,0.011708,0.253451,1,Frustrated
0.213671,0.023286,0.255486,1,Frustrated
0.103976,0.02336,0.235249,1,Frustrated
0.196104,0.013711,0.217988,1,Frustrated
0.209436,0.026684,0.132011,1,Frustrated
0.192645,0.010722,0.154795,1,Frustrated
0.349485,0.10815,0.004196,1,Frustrated
0.300466,0.019518,0.000574,1,Frustrated
0.314997,0.093449,0.000727,1,Frustrated
0.387647,0.169652,0.002658,1,Frustrated
0.34528,0.149986,0.013522,1,Frustrated
